order_id,customer_id,timestamp,order_amount,item_count,distinct_categories,high_resale_ratio,wardrobing_flag,discount_percentage,account_age_days,historical_orders,historical_return_rate,historical_chargebacks,delivery_address_changes_30d,billing_shipping_mismatch,ip_distance_to_billing_km,device_trust_score,checkout_duration_sec,payment_velocity_24h,card_is_prepaid,card_country_mismatch,margin_amount,loss_amount,is_return_abuse,is_chargeback,is_risk_target
ORD-101798,CUST-06245,2026-08-23 19:00:08,33.63,1,1,0.492,0,0.1,19.7,1,0.179,0,0,1,76.5,0.892,73.8,1,0,0,11.77,0.0,0,0,0
ORD-104121,CUST-04500,2026-08-23 19:21:31,121.31,2,1,0.316,0,0.0,87.8,5,0.245,0,0,0,9.3,0.825,34.3,4,1,0,42.46,0.0,0,0,0
ORD-106027,CUST-06777,2026-08-23 19:21:44,354.71,2,2,0.216,0,0.2,520.4,19,0.15,0,0,0,80.1,0.839,52.0,1,0,0,124.15,0.0,0,0,0
ORD-101087,CUST-02793,2026-08-23 19:43:34,66.93,5,1,0.19,0,0.2,238.6,10,0.136,0,0,0,84.7,0.953,27.7,1,0,0,23.43,0.0,0,0,0
ORD-101396,CUST-04964,2026-08-23 19:57:41,37.76,2,2,0.201,1,0.0,442.4,19,0.09,0,0,0,86.6,0.83,52.3,1,0,0,13.22,0.0,0,0,0
ORD-110130,CUST-02470,2026-08-23 20:14:08,10.0,3,3,0.586,0,0.0,287.3,12,0.159,0,0,0,26.3,0.806,122.1,1,0,0,3.5,0.0,0,0,0
ORD-105880,CUST-06021,2026-08-23 20:17:00,295.28,7,2,0.115,0,0.1,168.3,11,0.511,0,0,0,18.4,0.843,124.0,1,0,0,103.35,0.0,0,0,0
ORD-110219,CUST-05728,2026-08-23 20:18:45,61.48,1,1,0.018,0,0.0,196.2,13,0.447,0,0,0,21.4,0.977,183.5,1,0,0,21.52,0.0,0,0,0
ORD-114475,CUST-04052,2026-08-23 20:19:37,156.89,1,1,0.033,0,0.0,124.8,7,0.168,0,1,0,70.9,0.595,54.2,1,0,0,54.91,0.0,0,0,0
ORD-110109,CUST-02520,2026-08-23 20:49:36,100.38,1,1,0.535,0,0.3,97.3,2,0.155,1,0,0,137.4,0.996,44.8,1,0,1,35.13,125.38,0,1,1
ORD-109851,CUST-01875,2026-08-23 21:05:49,39.05,1,1,0.317,0,0.15,260.6,13,0.041,0,1,0,36.6,0.772,62.9,2,0,0,13.67,0.0,0,0,0
ORD-112762,CUST-05237,2026-08-23 21:06:10,126.37,4,3,0.052,0,0.3,243.3,7,0.139,0,0,0,55.8,0.893,81.4,1,0,0,44.23,0.0,0,0,0
ORD-102013,CUST-03618,2026-08-23 21:45:50,109.02,2,2,0.074,1,0.1,593.3,19,0.158,0,0,0,26.4,0.926,63.9,1,0,0,38.16,0.0,0,0,0
ORD-101784,CUST-06079,2026-08-23 21:47:39,126.54,2,2,0.218,0,0.3,254.5,15,0.223,0,0,0,14.4,0.871,85.5,1,0,1,44.29,0.0,0,0,0
ORD-110462,CUST-05406,2026-08-23 21:57:18,22.08,1,1,0.147,0,0.1,187.2,7,0.347,0,0,0,36.1,0.927,137.4,1,0,0,7.73,0.0,0,0,0
ORD-105670,CUST-01471,2026-08-23 22:05:41,171.43,1,1,0.115,0,0.0,345.1,18,0.087,0,1,0,63.0,0.928,32.5,1,0,0,60.0,0.0,0,0,0
ORD-113347,CUST-01767,2026-08-23 22:13:20,32.63,1,1,0.005,0,0.0,195.1,7,0.279,0,1,0,12.7,0.735,31.0,1,0,0,11.42,0.0,0,0,0
ORD-106521,CUST-06237,2026-08-23 22:19:23,51.11,2,2,0.234,0,0.0,64.9,2,0.198,1,0,0,189.4,0.678,18.2,1,0,0,17.89,0.0,0,0,0
ORD-108163,CUST-04758,2026-08-23 22:29:21,150.14,1,1,0.109,0,0.0,137.5,6,0.009,0,0,0,228.1,0.903,23.8,1,0,0,52.55,0.0,0,0,0
ORD-101748,CUST-04869,2026-08-23 22:32:00,21.28,8,4,0.024,0,0.0,76.2,6,0.077,0,0,1,36.6,0.86,66.5,1,0,0,7.45,0.0,0,0,0
ORD-105702,CUST-03345,2026-08-23 22:32:05,26.28,8,2,0.225,0,0.0,110.5,4,0.022,0,1,0,24.0,0.931,34.8,2,1,0,9.2,0.0,0,0,0
ORD-104858,CUST-03411,2026-08-23 22:32:46,90.98,1,1,0.113,0,0.0,696.4,26,0.073,0,0,1,41.2,0.697,48.0,1,0,0,31.84,0.0,0,0,0
ORD-111373,CUST-03106,2026-08-23 22:35:38,109.81,1,1,0.269,0,0.15,401.1,13,0.026,0,0,0,51.5,0.932,29.6,3,0,0,38.43,0.0,0,0,0
ORD-108999,CUST-04371,2026-08-23 22:36:52,116.14,3,3,0.333,1,0.0,29.6,0,0.219,0,0,0,27.1,0.889,451.9,1,0,0,40.65,0.0,0,0,0
ORD-103544,CUST-04672,2026-08-23 22:44:36,238.27,1,1,0.478,0,0.15,105.9,5,0.368,0,0,0,12.8,0.955,27.7,1,0,0,83.39,0.0,0,0,0
ORD-107314,CUST-02155,2026-08-23 22:44:53,224.04,7,1,0.231,1,0.3,113.6,3,0.096,0,0,0,33.0,0.954,142.5,1,0,0,78.41,0.0,0,0,0
ORD-113919,CUST-03312,2026-08-23 22:45:13,258.85,1,1,0.077,0,0.0,649.7,20,0.211,0,0,0,72.0,0.583,14.6,1,0,0,90.6,0.0,0,0,0
ORD-106093,CUST-06193,2026-08-23 22:53:56,34.67,1,1,0.137,0,0.15,104.4,5,0.097,0,0,0,14.3,0.872,127.5,1,0,0,12.13,0.0,0,0,0
ORD-110202,CUST-04558,2026-08-23 22:55:44,117.6,2,2,0.062,1,0.0,48.2,1,0.151,0,1,0,34.9,0.633,38.0,1,0,0,41.16,0.0,0,0,0
ORD-114066,CUST-06139,2026-08-23 23:17:03,56.93,1,1,0.047,0,0.15,531.7,20,0.063,0,0,0,17.4,0.864,54.8,1,0,0,19.93,0.0,0,0,0
ORD-109492,CUST-06437,2026-08-23 23:26:12,23.37,2,2,0.097,0,0.1,12.1,0,0.06,0,0,0,10.7,0.785,82.0,1,0,0,8.18,0.0,0,0,0
ORD-105062,CUST-01998,2026-08-23 23:39:05,84.21,1,1,0.1,0,0.0,640.8,24,0.073,0,0,0,19.3,0.918,28.6,1,1,0,29.47,0.0,0,0,0
ORD-105704,CUST-01640,2026-08-23 23:39:54,21.99,2,2,0.279,0,0.5,73.7,2,0.093,0,0,0,23.7,0.871,55.0,1,0,0,7.7,0.0,0,0,0
ORD-104577,CUST-06852,2026-08-23 23:54:55,84.99,1,1,0.308,0,0.0,133.2,5,0.036,0,0,0,37.7,0.92,71.0,1,0,0,29.75,0.0,0,0,0
ORD-107464,CUST-02989,2026-08-24 00:01:10,34.38,1,1,0.08,0,0.0,115.8,4,0.229,0,1,0,20.3,0.989,22.9,1,0,0,12.03,0.0,0,0,0
ORD-110716,CUST-04859,2026-08-24 00:19:41,37.37,1,1,0.251,0,0.0,10.6,1,0.199,0,0,0,87.9,0.832,25.7,2,0,0,13.08,0.0,0,0,0
ORD-103469,CUST-02497,2026-08-24 00:20:23,149.43,1,1,0.102,0,0.0,455.1,27,0.049,0,1,0,12.6,0.837,45.1,1,0,0,52.3,64.83,1,0,1
ORD-100858,CUST-02086,2026-08-24 00:34:33,78.35,2,2,0.88,0,0.1,160.7,14,0.048,0,0,0,5.6,0.805,44.0,1,0,0,27.42,0.0,0,0,0
ORD-105266,CUST-06291,2026-08-24 00:38:14,65.22,2,1,0.01,0,0.15,180.7,10,0.268,2,0,0,12.8,0.551,91.8,1,0,0,22.83,0.0,0,0,0
ORD-102632,CUST-04808,2026-08-24 00:45:50,23.23,5,2,0.184,0,0.0,305.2,13,0.284,0,0,0,11.6,0.916,30.9,1,0,0,8.13,26.97,1,0,1
ORD-100216,CUST-06929,2026-08-24 00:52:27,79.89,7,1,0.212,1,0.0,68.7,4,0.063,0,1,0,38.1,0.934,17.9,1,0,0,27.96,0.0,0,0,0
ORD-105688,CUST-02291,2026-08-24 00:55:14,65.22,2,1,0.117,0,0.0,608.0,22,0.057,0,0,0,19.5,0.843,35.8,1,0,0,22.83,0.0,0,0,0
ORD-106123,CUST-06867,2026-08-24 01:10:00,148.95,3,2,0.08,0,0.0,2.0,0,0.104,0,0,0,25.7,0.932,33.9,2,1,0,52.13,0.0,0,0,0
ORD-111576,CUST-03372,2026-08-24 01:12:54,37.65,1,1,0.179,0,0.0,42.1,2,0.209,0,0,0,60.6,0.945,71.2,1,0,0,13.18,0.0,0,0,0
ORD-107702,CUST-06045,2026-08-24 01:21:00,27.84,1,1,0.209,0,0.2,348.4,14,0.02,0,0,0,11.8,0.776,35.0,1,0,0,9.74,0.0,0,0,0
ORD-100452,CUST-01188,2026-08-24 01:27:34,302.24,1,1,0.238,0,0.0,205.3,11,0.022,0,0,0,11.8,0.869,140.3,1,0,0,105.78,0.0,0,0,0
ORD-114349,CUST-03481,2026-08-24 01:31:28,52.71,1,1,0.121,0,0.0,52.6,0,0.076,0,0,0,21.4,0.584,38.2,1,0,0,18.45,0.0,0,0,0
ORD-110782,CUST-02835,2026-08-24 01:36:17,316.93,1,1,0.086,0,0.15,175.5,6,0.042,0,0,0,21.6,0.445,46.5,1,0,0,110.93,0.0,0,0,0
ORD-109252,CUST-03022,2026-08-24 01:48:44,52.83,6,2,0.247,0,0.5,252.0,11,0.047,0,1,0,12.9,0.559,48.4,1,0,0,18.49,0.0,0,0,0
ORD-107335,CUST-05565,2026-08-24 01:49:51,82.03,2,2,0.352,0,0.1,109.6,5,0.514,0,0,0,10.9,0.891,31.5,1,0,0,28.71,0.0,0,0,0
ORD-112565,CUST-06350,2026-08-24 02:03:18,63.02,4,1,0.142,0,0.1,122.8,3,0.031,0,0,0,41.7,0.793,35.8,1,0,0,22.06,0.0,0,0,0
ORD-105521,CUST-01351,2026-08-24 02:39:10,98.05,1,1,0.043,0,0.1,450.4,15,0.257,0,1,0,7.5,0.867,84.3,1,0,0,34.32,0.0,0,0,0
ORD-100392,CUST-01592,2026-08-24 03:00:28,86.85,1,1,0.056,0,0.15,134.0,2,0.099,0,1,0,7.3,0.797,49.4,1,0,1,30.4,111.85,0,1,1
ORD-104705,CUST-03994,2026-08-24 03:13:15,90.73,2,2,0.018,0,0.1,135.1,6,0.215,0,0,1,25.6,0.88,241.2,1,0,0,31.76,0.0,0,0,0
ORD-102395,CUST-06326,2026-08-24 03:14:24,47.21,1,1,0.452,0,0.0,553.0,23,0.063,0,2,1,9.5,0.466,51.5,1,0,0,16.52,0.0,0,0,0
ORD-103747,CUST-06390,2026-08-24 03:31:36,31.92,1,1,0.229,0,0.0,273.3,13,0.006,0,1,0,8.9,0.796,17.6,1,0,0,11.17,0.0,0,0,0
ORD-102531,CUST-04134,2026-08-24 03:37:17,92.32,2,2,0.122,0,0.1,283.4,8,0.224,0,0,0,22.9,0.828,84.0,1,0,0,32.31,0.0,0,0,0
ORD-113768,CUST-02175,2026-08-24 03:47:37,76.72,3,3,0.215,0,0.1,225.4,12,0.052,0,0,0,2.4,0.796,17.7,1,0,0,26.85,0.0,0,0,0
ORD-108318,CUST-05568,2026-08-24 03:52:44,25.6,1,1,0.051,0,0.15,344.3,12,0.169,1,0,1,13.0,0.499,63.0,1,0,0,8.96,27.68,1,0,1
ORD-100780,CUST-04486,2026-08-24 04:03:10,70.2,4,3,0.232,0,0.0,257.2,13,0.032,0,0,0,21.6,0.965,46.0,4,0,0,24.57,0.0,0,0,0
ORD-101150,CUST-06152,2026-08-24 04:16:12,89.76,1,1,0.438,0,0.0,505.9,19,0.082,1,0,0,10.5,0.857,54.5,2,0,0,31.42,0.0,0,0,0
ORD-114892,CUST-04471,2026-08-24 04:18:22,47.17,3,1,0.323,0,0.1,158.7,4,0.214,0,0,0,2.8,0.914,81.5,1,0,0,16.51,0.0,0,0,0
ORD-106650,CUST-01319,2026-08-24 04:25:09,84.09,1,1,0.045,0,0.0,490.7,27,0.092,0,0,0,12.1,0.974,82.5,1,0,0,29.43,0.0,0,0,0
ORD-114865,CUST-02607,2026-08-24 04:28:12,10.0,5,3,0.01,0,0.0,330.2,12,0.052,0,0,0,19.7,0.787,79.8,1,0,0,3.5,0.0,0,0,0
ORD-112073,CUST-06480,2026-08-24 04:32:48,97.79,1,1,0.173,0,0.15,41.4,2,0.073,0,0,0,20.4,0.895,10.9,1,0,0,34.23,0.0,0,0,0
ORD-109177,CUST-03274,2026-08-24 04:40:00,50.04,1,1,0.442,0,0.15,66.9,2,0.04,0,0,1,14.6,0.942,111.9,1,0,0,17.51,0.0,0,0,0
ORD-107158,CUST-03401,2026-08-24 04:57:20,257.68,4,3,0.358,0,0.15,155.9,5,0.1,0,0,0,104.5,0.863,44.9,2,0,0,90.19,0.0,0,0,0
ORD-102061,CUST-05036,2026-08-24 05:39:06,80.18,1,1,0.073,0,0.1,17.1,0,0.057,0,0,0,78.8,0.802,137.7,1,0,0,28.06,0.0,0,0,0
ORD-109802,CUST-02773,2026-08-24 05:44:05,303.58,1,1,0.731,0,0.1,56.8,3,0.084,0,0,0,2.5,0.909,24.8,1,0,0,106.25,0.0,0,0,0
ORD-112430,CUST-04461,2026-08-24 05:57:25,75.26,2,2,0.109,0,0.2,260.6,7,0.012,0,3,0,9.4,0.958,52.1,1,0,0,26.34,0.0,0,0,0
ORD-108677,CUST-04436,2026-08-24 06:05:24,41.16,3,1,0.338,1,0.2,39.8,1,0.05,0,0,0,62.0,0.944,45.8,1,0,0,14.41,0.0,0,0,0
ORD-100163,CUST-02377,2026-08-24 06:14:42,31.92,5,4,0.219,0,0.1,252.0,9,0.042,0,0,0,13.4,0.926,8.9,1,1,0,11.17,0.0,0,0,0
ORD-104582,CUST-05997,2026-08-24 06:15:11,54.57,1,1,0.141,0,0.0,91.4,1,0.155,0,0,0,69.1,0.804,32.2,1,0,0,19.1,0.0,0,0,0
ORD-110918,CUST-02996,2026-08-24 06:20:52,32.31,2,2,0.036,0,0.0,171.9,5,0.147,0,0,0,17.9,0.938,34.2,1,0,0,11.31,0.0,0,0,0
ORD-106850,CUST-06335,2026-08-24 06:31:51,67.36,1,1,0.184,0,0.1,19.6,0,0.31,1,0,0,11.6,0.928,43.8,1,0,0,23.58,92.36,0,1,1
ORD-101735,CUST-02870,2026-08-24 06:44:33,14.81,1,1,0.137,0,0.5,36.0,3,0.087,0,0,0,0.9,0.888,61.7,1,0,0,5.18,0.0,0,0,0
ORD-110113,CUST-01517,2026-08-24 06:54:12,55.85,1,1,0.046,0,0.0,305.7,9,0.05,0,0,0,5.2,0.709,40.3,1,0,1,19.55,0.0,0,0,0
ORD-113690,CUST-02480,2026-08-24 07:19:38,63.42,4,1,0.264,0,0.1,396.4,11,0.453,0,1,0,4.1,0.925,249.4,1,0,0,22.2,0.0,0,0,0
ORD-107243,CUST-03919,2026-08-24 07:23:04,49.32,3,3,0.058,0,0.1,32.9,1,0.236,0,0,0,38.1,0.864,32.4,1,0,0,17.26,0.0,0,0,0
ORD-114655,CUST-06039,2026-08-24 07:29:27,208.55,2,2,0.079,0,0.15,162.5,7,0.049,0,0,0,120.5,0.955,102.0,1,0,0,72.99,0.0,0,0,0
ORD-103550,CUST-03941,2026-08-24 07:30:11,85.3,2,2,0.03,0,0.0,208.2,8,0.068,0,0,0,18.2,0.657,27.1,1,0,0,29.85,0.0,0,0,0
ORD-106828,CUST-04599,2026-08-24 07:30:13,24.99,1,1,0.067,0,0.0,61.1,4,0.062,1,0,0,35.0,0.585,21.1,1,0,0,8.75,49.99,0,1,1
ORD-108953,CUST-06905,2026-08-24 07:39:41,74.36,1,1,0.252,0,0.0,2.3,2,0.041,0,0,0,16.8,0.952,28.5,1,0,0,26.03,0.0,0,0,0
ORD-109886,CUST-06073,2026-08-24 07:45:07,19.63,1,1,0.219,0,0.15,280.7,7,0.23,0,1,0,14.2,0.864,89.3,1,0,0,6.87,0.0,0,0,0
ORD-107395,CUST-03586,2026-08-24 07:49:58,104.54,2,2,0.347,0,0.1,82.5,5,0.176,0,0,0,67.8,0.944,16.8,1,0,0,36.59,0.0,0,0,0
ORD-102142,CUST-03269,2026-08-24 07:55:40,286.29,1,1,0.074,0,0.0,195.6,7,0.432,0,0,0,52.6,0.868,45.1,1,0,0,100.2,0.0,0,0,0
ORD-107066,CUST-04526,2026-08-24 08:09:59,132.57,3,2,0.038,1,0.15,230.7,7,0.051,0,0,0,7.8,0.699,267.2,1,0,0,46.4,0.0,0,0,0
ORD-110301,CUST-06228,2026-08-24 08:33:36,338.73,8,1,0.441,0,0.1,606.4,24,0.077,0,0,0,18.7,0.861,91.3,3,0,0,118.56,363.73,0,1,1
ORD-104601,CUST-05669,2026-08-24 08:35:17,127.37,1,1,0.448,0,0.1,56.4,2,0.061,0,0,0,37.7,0.979,44.3,1,0,0,44.58,0.0,0,0,0
ORD-112649,CUST-05414,2026-08-24 08:37:36,26.89,2,1,0.315,0,0.1,296.5,12,0.11,0,0,0,20.4,0.926,35.7,2,0,0,9.41,0.0,0,0,0
ORD-106285,CUST-06286,2026-08-24 08:40:53,104.67,3,3,0.309,0,0.0,59.1,0,0.206,0,0,1,38.6,0.725,21.5,1,0,1,36.63,0.0,0,0,0
ORD-109036,CUST-06191,2026-08-24 08:44:38,80.86,4,3,0.093,0,0.0,318.8,14,0.192,0,1,0,35.9,0.915,60.7,1,0,0,28.3,0.0,0,0,0
ORD-109182,CUST-06318,2026-08-24 08:44:59,74.96,1,1,0.261,0,0.1,132.0,5,0.143,0,0,0,40.6,0.897,29.8,1,0,0,26.24,0.0,0,0,0
ORD-106258,CUST-01378,2026-08-24 08:49:12,90.98,5,1,0.382,0,0.1,273.3,9,0.146,0,0,0,78.3,0.802,55.3,1,0,0,31.84,0.0,0,0,0
ORD-113593,CUST-05222,2026-08-24 08:51:23,54.63,1,1,0.186,0,0.0,633.7,19,0.319,2,0,0,15.8,0.795,74.4,3,0,0,19.12,0.0,0,0,0
ORD-113823,CUST-06218,2026-08-24 08:52:06,125.17,2,2,0.479,0,0.0,911.0,32,0.268,0,0,0,36.3,0.78,46.5,1,0,0,43.81,0.0,0,0,0
ORD-109719,CUST-02328,2026-08-24 08:55:02,128.0,3,2,0.094,0,0.0,47.5,3,0.098,0,0,0,47.4,0.707,246.9,1,1,0,44.8,0.0,0,0,0
ORD-114033,CUST-02711,2026-08-24 09:00:19,35.16,5,3,0.398,0,0.2,548.7,26,0.096,0,0,0,37.0,0.678,35.3,1,0,0,12.31,0.0,0,0,0
ORD-112730,CUST-02353,2026-08-24 09:03:46,22.12,1,1,0.08,0,0.0,92.3,5,0.042,0,0,0,53.8,0.867,16.7,1,0,0,7.74,0.0,0,0,0
ORD-106880,CUST-02088,2026-08-24 09:09:33,40.5,2,2,0.193,1,0.0,78.2,2,0.209,0,0,0,48.1,0.754,58.8,1,0,0,14.18,0.0,0,0,0
ORD-104754,CUST-06709,2026-08-24 09:19:01,75.09,1,1,0.311,0,0.15,178.8,7,0.112,0,0,0,34.5,0.846,20.3,1,0,0,26.28,0.0,0,0,0
ORD-109562,CUST-04728,2026-08-24 09:20:33,32.04,2,2,0.534,0,0.15,19.8,2,0.041,0,0,0,35.8,0.842,109.9,1,0,0,11.21,0.0,0,0,0
ORD-113102,CUST-04160,2026-08-24 09:30:45,124.93,2,2,0.073,0,0.0,90.7,2,0.06,0,0,0,18.3,0.895,77.0,1,0,0,43.73,0.0,0,0,0
ORD-102294,CUST-01060,2026-08-24 09:43:46,133.43,5,2,0.359,0,0.0,182.7,10,0.023,0,0,0,56.6,0.865,13.5,1,0,0,46.7,0.0,0,0,0
ORD-106247,CUST-05536,2026-08-24 10:10:09,164.08,1,1,0.135,0,0.0,46.6,1,0.026,0,0,0,19.6,0.938,73.0,1,0,0,57.43,0.0,0,0,0
ORD-113651,CUST-06825,2026-08-24 10:14:20,87.47,2,1,0.312,1,0.0,150.2,3,0.172,0,2,0,13.4,0.731,41.6,1,0,0,30.61,0.0,0,0,0
ORD-110640,CUST-03078,2026-08-24 10:31:33,607.09,3,3,0.04,1,0.2,78.2,5,0.132,0,1,0,62.2,0.73,73.1,2,0,0,212.48,0.0,0,0,0
ORD-114537,CUST-01614,2026-08-24 10:32:01,180.97,2,1,0.271,1,0.0,237.4,11,0.128,0,0,0,142.4,0.976,33.1,1,0,0,63.34,0.0,0,0,0
ORD-110110,CUST-04963,2026-08-24 10:38:02,22.11,1,1,0.179,0,0.1,46.9,1,0.186,0,0,1,37.7,0.844,60.6,5,0,0,7.74,0.0,0,0,0
ORD-114255,CUST-01682,2026-08-24 10:41:10,182.15,2,1,0.257,1,0.1,425.7,20,0.015,0,0,0,13.1,0.75,175.8,1,0,0,63.75,0.0,0,0,0
ORD-110888,CUST-05127,2026-08-24 10:42:10,43.52,2,2,0.04,0,0.1,84.7,7,0.03,0,0,1,73.7,0.893,90.0,1,0,0,15.23,0.0,0,0,0
ORD-112243,CUST-01451,2026-08-24 10:45:12,205.11,1,1,0.242,0,0.2,484.8,23,0.208,0,0,0,101.2,0.702,38.0,1,0,1,71.79,230.11,0,1,1
ORD-103726,CUST-02370,2026-08-24 11:16:37,170.15,4,4,0.505,0,0.0,661.0,24,0.072,0,0,0,80.7,0.704,66.3,1,0,0,59.55,0.0,0,0,0
ORD-112163,CUST-02378,2026-08-24 11:23:16,139.95,2,1,0.017,1,0.0,199.1,11,0.056,0,0,0,75.9,0.736,39.8,1,0,0,48.98,0.0,0,0,0
ORD-103217,CUST-04591,2026-08-24 11:24:17,219.58,1,1,0.424,0,0.15,46.2,4,0.026,0,0,0,60.6,0.766,188.9,1,0,0,76.85,85.87,1,0,1
ORD-102779,CUST-06888,2026-08-24 11:27:35,32.24,5,2,0.081,0,0.0,148.4,6,0.086,0,0,0,3.7,0.549,60.1,1,1,0,11.28,0.0,0,0,0
ORD-102673,CUST-04832,2026-08-24 11:34:18,52.17,2,2,0.108,0,0.0,313.2,11,0.178,0,1,0,35.1,0.94,90.4,1,0,0,18.26,0.0,0,0,0
ORD-103101,CUST-03458,2026-08-24 11:36:35,336.15,1,1,0.044,0,0.2,25.3,0,0.313,0,1,1,70.3,0.654,49.3,1,0,0,117.65,0.0,0,0,0
ORD-106629,CUST-06162,2026-08-24 11:55:10,19.83,6,2,0.109,0,0.15,203.9,7,0.039,0,1,0,70.1,0.696,43.9,1,0,0,6.94,0.0,0,0,0
ORD-114532,CUST-06990,2026-08-24 11:57:13,50.05,4,3,0.082,0,0.1,1011.6,30,0.044,0,1,0,10.8,0.951,38.7,1,0,0,17.52,0.0,0,0,0
ORD-114720,CUST-06361,2026-08-24 11:58:03,62.39,4,2,0.003,0,0.0,106.2,4,0.02,0,0,0,71.7,0.907,217.9,2,0,0,21.84,0.0,0,0,0
ORD-109632,CUST-04881,2026-08-24 12:07:38,25.79,1,1,0.0,0,0.3,298.2,9,0.352,0,0,0,33.8,0.747,85.1,1,0,0,9.03,0.0,0,0,0
ORD-112651,CUST-05756,2026-08-24 12:10:14,103.99,1,1,0.227,0,0.15,126.5,8,0.329,0,0,0,48.1,0.995,57.4,1,0,0,36.4,0.0,0,0,0
ORD-114196,CUST-05481,2026-08-24 12:21:51,40.64,1,1,0.266,0,0.0,19.0,0,0.083,0,0,0,69.2,0.852,30.9,1,0,0,14.22,0.0,0,0,0
ORD-111727,CUST-04820,2026-08-24 12:24:08,105.52,1,1,0.131,0,0.0,54.5,4,0.209,0,0,1,3.2,0.982,45.5,1,0,1,36.93,130.52,0,1,1
ORD-100413,CUST-02511,2026-08-24 12:25:24,81.25,3,2,0.169,0,0.0,753.0,21,0.147,0,0,0,1.9,0.853,69.5,1,0,0,28.44,0.0,0,0,0
ORD-112706,CUST-05895,2026-08-24 12:27:04,68.87,1,1,0.157,0,0.0,524.9,25,0.111,0,0,0,42.4,0.783,73.2,5,0,0,24.1,0.0,0,0,0
ORD-106383,CUST-04178,2026-08-24 12:27:26,165.67,1,1,0.161,0,0.0,8.1,0,0.511,0,0,0,52.9,0.547,58.9,3,0,0,57.98,69.7,1,0,1
ORD-100699,CUST-03592,2026-08-24 12:28:16,87.14,1,1,0.043,0,0.2,42.9,2,0.136,0,0,0,11.7,0.857,18.2,1,1,0,30.5,0.0,0,0,0
ORD-110788,CUST-04802,2026-08-24 12:39:48,338.98,2,2,0.093,0,0.15,3.2,1,0.062,0,0,0,30.0,0.771,146.3,1,0,0,118.64,0.0,0,0,0
ORD-102287,CUST-01988,2026-08-24 12:43:16,74.03,1,1,0.392,0,0.0,890.7,24,0.062,0,0,0,1.5,0.915,19.8,1,0,0,25.91,0.0,0,0,0
ORD-102269,CUST-02748,2026-08-24 12:51:06,193.45,4,2,0.327,0,0.3,68.8,1,0.305,0,0,0,90.1,0.765,26.5,1,0,0,67.71,0.0,0,0,0
ORD-107108,CUST-01107,2026-08-24 12:54:27,163.07,1,1,0.154,0,0.15,71.2,4,0.092,0,0,0,35.5,0.729,88.1,1,0,0,57.07,0.0,0,0,0
ORD-110847,CUST-06179,2026-08-24 12:57:32,60.87,1,1,0.176,0,0.15,222.3,8,0.262,0,0,0,19.5,0.97,39.4,1,0,0,21.3,0.0,0,0,0
ORD-103606,CUST-05431,2026-08-24 12:58:22,25.56,3,3,0.326,0,0.1,51.5,0,0.111,0,0,0,12.3,0.993,47.8,1,1,0,8.95,0.0,0,0,0
ORD-107967,CUST-05814,2026-08-24 13:01:26,31.17,2,2,0.06,0,0.15,81.4,3,0.475,0,0,0,15.9,0.763,37.5,1,0,0,10.91,0.0,0,0,0
ORD-108100,CUST-02616,2026-08-24 13:02:50,78.18,1,1,0.278,0,0.0,220.7,2,0.049,0,0,0,79.6,0.584,261.7,1,1,0,27.36,0.0,0,0,0
ORD-107677,CUST-05785,2026-08-24 13:21:10,579.27,3,3,0.512,0,0.0,346.9,18,0.143,0,0,0,71.8,0.864,23.9,2,0,0,202.74,0.0,0,0,0
ORD-104140,CUST-01837,2026-08-24 13:53:28,62.29,1,1,0.517,0,0.0,204.3,6,0.086,0,0,0,4.9,0.856,18.6,1,0,0,21.8,0.0,0,0,0
ORD-105063,CUST-06001,2026-08-24 14:00:39,55.27,2,2,0.097,0,0.3,175.5,4,0.339,0,0,0,118.9,0.911,72.9,1,0,0,19.34,0.0,0,0,0
ORD-113747,CUST-01261,2026-08-24 14:01:03,220.15,2,2,0.115,0,0.0,1234.9,26,0.025,0,2,0,8.5,0.857,61.1,1,0,0,77.05,0.0,0,0,0
ORD-100765,CUST-03490,2026-08-24 14:02:20,121.21,6,2,0.105,0,0.0,9.5,0,0.02,0,0,1,95.3,0.705,32.4,1,0,0,42.42,0.0,0,0,0
ORD-105283,CUST-02832,2026-08-24 15:01:48,10.73,3,2,0.111,0,0.15,50.4,2,0.073,0,0,1,6.0,0.853,134.0,1,0,0,3.76,0.0,0,0,0
ORD-112959,CUST-04205,2026-08-24 15:20:01,49.51,1,1,0.432,0,0.0,105.8,5,0.181,0,0,0,67.9,0.863,155.9,1,0,0,17.33,0.0,0,0,0
ORD-111025,CUST-05375,2026-08-24 15:47:52,31.25,1,1,0.372,0,0.0,155.2,5,0.072,0,0,1,83.2,0.878,23.3,1,0,0,10.94,0.0,0,0,0
ORD-107760,CUST-06240,2026-08-24 15:48:08,39.87,7,3,0.374,0,0.0,55.7,1,0.261,0,0,0,71.1,0.789,18.3,1,0,0,13.95,0.0,0,0,0
ORD-110229,CUST-03927,2026-08-24 15:53:29,22.39,1,1,0.071,0,0.0,54.8,4,0.058,0,0,0,0.9,0.946,36.2,1,0,0,7.84,0.0,0,0,0
ORD-112654,CUST-04853,2026-08-24 16:03:52,58.91,2,1,0.085,0,0.1,152.8,4,0.087,0,0,0,2.0,0.776,125.3,1,0,0,20.62,0.0,0,0,0
